Date,Versus,Ground,How Dismissed,Runs,S/R,catches,aggregate,catches_wk,stumping_wk,agg_wk,age,who_dismissed,played_city,played_country
2014-08-10,Australia,Dr YS Rajasekhara Reddy Cricket Stadium,c J R Hopes b J W Hastings,118.0,97.52,0,15,0.0,0.0,0.0,21,J W Hastings,Visakhapatnam,India
2016-10-26,West Indies,Dr YS Rajasekhara Reddy Cricket Stadium,c †D Ramdin b R Rampaul,117.0,95.12,0,35,0.0,0.0,0.0,23,R Rampaul,Visakhapatnam,India
2014-11-10,New Zealand,Nehru Stadium (Guwahati),c J M How b A J McKay,105.0,100.96,0,15,0.0,0.0,0.0,22,A J McKay,Guwahati,India
2014-06-11,New Zealand,M Chinnaswamy Stadium,c K D Mills b A J McKay,0.0,0.0,0,16,0.0,0.0,0.0,22,A J McKay,"Bengaluru, Bangalore",India
2015-02-15,England,M Chinnaswamy Stadium,b T T Bresnan,8.0,160.0,1,21,0.0,0.0,0.0,22,T T Bresnan,"Bengaluru, Bangalore",India
2015-02-22,Ireland,M Chinnaswamy Stadium,run out,34.0,64.15,0,21,0.0,0.0,0.0,22,0,"Bengaluru, Bangalore",India
2014-09-11,New Zealand,MA Chidambaram Stadium,c L R P L Taylor b D L Vettori,2.0,25.0,0,16,0.0,0.0,0.0,22,D L Vettori,Chennai,India
2015-10-03,West Indies,MA Chidambaram Stadium,b R Rampaul,59.0,77.63,0,22,0.0,0.0,0.0,22,R Rampaul,Chennai,India
2017-06-23,West Indies,MA Chidambaram Stadium,c M N Samuels b A Martin,80.0,94.12,0,35,0.0,0.0,0.0,23,A Martin,Chennai,India
2014-11-13,South Africa,Kingsmead,c G C Smith b D W Steyn,54.0,77.14,0,16,0.0,0.0,0.0,22,D W Steyn,Durban,South Africa
2015-01-18,South Africa,Newlands,c †A B de Villiers b M Morkel,28.0,68.29,3,19,0.0,0.0,0.0,22,M Morkel,Cape Town,South Africa
2015-06-18,West Indies,Queen's Park Oval,c †C S Baugh b R Rampaul,2.0,25.0,1,24,0.0,0.0,0.0,22,R Rampaul,0,West Indies
2015-10-07,West Indies,Queen's Park Oval,c K A Pollard b D Bishoo,81.0,78.64,0,24,0.0,0.0,0.0,22,D Bishoo,0,West Indies
2015-11-10,West Indies,Sabina Park,run out,94.0,90.38,0,27,0.0,0.0,0.0,22,0,"Kingston, Jamaica",West Indies
2015-10-14,England,Riverside Ground,b S R Patel,55.0,75.34,0,27,0.0,0.0,0.0,22,S R Patel,0,England
2015-10-22,England,Kennington Oval,c †C Kieswetter b J M Anderson,7.0,38.89,0,29,0.0,0.0,0.0,22,J M Anderson,London,England
2015-10-25,England,Lord's,c †C Kieswetter b G P Swann,16.0,44.44,1,30,0.0,0.0,0.0,22,G P Swann,London,England
2016-01-15,England,Rajiv Gandhi International Stadium,c K P Pietersen b S R Patel,37.0,58.73,0,30,0.0,0.0,0.0,22,S R Patel,Hyderabad,India
2016-10-23,West Indies,Barabati Stadium,b K A J Roach,3.0,50.0,1,35,0.0,0.0,0.0,23,K A J Roach,Cuttack,India
2017-01-22,West Indies,Holkar Cricket Stadium,not out,23.0,209.09,0,35,0.0,0.0,0.0,23,0,Indore,India
2017-06-25,Australia,Melbourne Cricket Ground,c R T Ponting b C J McKay,31.0,91.18,1,36,0.0,0.0,0.0,23,C J McKay,Melbourne,Australia
2017-02-07,Australia,Adelaide Oval,c P J Forrest b C J McKay,18.0,64.29,1,38,0.0,0.0,0.0,23,C J McKay,Adelaide,Australia
2017-06-07,Sri Lanka,Adelaide Oval,lbw b N L T C Perera,15.0,60.0,1,39,0.0,0.0,0.0,23,N L T C Perera,Adelaide,Australia
2017-03-09,Australia,Brisbane Cricket Ground,c D J Hussey b B W Hilfenhaus,12.0,48.0,1,40,0.0,0.0,0.0,23,B W Hilfenhaus,Brisbane,Australia
2017-09-17,Sri Lanka,Brisbane Cricket Ground,c K M D N Kulasekara b N L T C Perera,66.0,79.52,0,40,0.0,0.0,0.0,23,N L T C Perera,Brisbane,Australia
2017-09-24,Sri Lanka,Bellerive Oval,not out,133.0,154.65,0,41,0.0,0.0,0.0,23,0,Hobart,Australia
2018-04-02,Sri Lanka,Mahinda Rajapaksha International Cricket Stadium,c sub b N L T C Perera,106.0,93.81,1,46,0.0,0.0,0.0,23,b N L T C Perera,Hambantota,Sri Lanka
2018-07-02,Sri Lanka,Mahinda Rajapaksha International Cricket Stadium,c †K C Sangakkara b N L T C Perera,1.0,20.0,0,46,0.0,0.0,0.0,23,N L T C Perera,Hambantota,Sri Lanka
2018-02-16,Sri Lanka,Pallekele International Cricket Stadium,lbw b N Pradeep,23.0,65.71,1,49,0.0,0.0,0.0,23,N Pradeep,"Pallekele, Kandy",Sri Lanka
