Date,Versus,Ground,How Dismissed,Runs,S/R,catches,aggregate,catches_wk,stumping_wk,agg_wk,age,who_dismissed,played_city,played_country
2013-11-21,West Indies,Nehru Stadium (Kochi),c †J Charles b J O Holder,5,83.33,1,10,0.0,0.0,0.0,27,J O Holder,Kochi,India
2014-08-10,West Indies,Nehru Stadium (Kochi),b M N Samuels,68,73.91,2,16,0.0,0.0,0.0,28,M N Samuels,Kochi,India
2013-11-27,West Indies,Green Park,c & b D J J Bravo,119,125.26,1,12,0.0,0.0,0.0,27,D J J Bravo,Kanpur,India
2015-11-10,South Africa,Green Park,lbw b M Morkel,23,82.14,0,30,0.0,0.0,0.0,29,M Morkel,Kanpur,India
2017-10-29,New Zealand,Green Park,c K S Williamson b T G Southee,14,70.0,1,42,0.0,0.0,0.0,31,T G Southee,Kanpur,India
2013-05-12,South Africa,New Wanderers Stadium,c †Q de Kock b M Morkel,12,92.31,0,12,0.0,0.0,0.0,28,M Morkel,Johannesburg,South Africa
2018-10-02,South Africa,New Wanderers Stadium,c A B de Villiers b M Morkel,109,103.81,0,45,0.0,0.0,0.0,32,M Morkel,Johannesburg,South Africa
2013-08-12,South Africa,Kingsmead,0,0,0.0,0,12,0.0,0.0,0.0,28,D W Steyn,Durban,South Africa
2018-01-02,South Africa,Kingsmead,run out,35,120.69,0,45,0.0,0.0,0.0,32,0,Durban,South Africa
2014-01-19,New Zealand,McLean Park,c L R P L Taylor b C J Anderson,32,69.57,0,12,0.0,0.0,0.0,28,C J Anderson,Napier,New Zealand
2019-01-23,New Zealand,McLean Park,not out,75,72.82,0,58,0.0,0.0,0.0,33,0,Napier,New Zealand
2014-01-22,New Zealand,Seddon Park,b T G Southee,12,54.55,1,13,0.0,0.0,0.0,28,T G Southee,Hamilton,New Zealand
2015-10-03,Ireland,Seddon Park,c W T S Porterfield b S R Thompson,100,117.65,0,25,0.0,0.0,0.0,29,S R Thompson,Hamilton,New Zealand
2019-01-31,New Zealand,Seddon Park,lbw b T A Boult,13,65.0,0,59,0.0,0.0,0.0,33,T A Boult,Hamilton,New Zealand
2014-01-25,New Zealand,Eden Park,c M J Guptill b C J Anderson,28,112.0,0,13,0.0,0.0,0.0,28,C J Anderson,Auckland,New Zealand
2015-03-14,Zimbabwe,Eden Park,b T Panyangara,4,20.0,2,27,0.0,0.0,0.0,29,T Panyangara,Auckland,New Zealand
2014-02-26,Bangladesh,Khan Shaheb Osman Ali Stadium,lbw b Abdur Razzak,28,63.64,0,14,0.0,0.0,0.0,28,Abdur Razzak,Fatullah,Bangladesh
2014-02-28,Sri Lanka,Khan Shaheb Osman Ali Stadium,b B A W Mendis,94,82.46,0,14,0.0,0.0,0.0,28,B A W Mendis,Fatullah,Bangladesh
2014-05-09,England,Headingley,b M M Ali,31,70.45,0,14,0.0,0.0,0.0,28,M M Ali,Leeds,England
2018-07-17,England,Headingley,run out,44,89.8,0,47,0.0,0.0,0.0,32,0,Leeds,England
2014-11-10,West Indies,Feroz Shah Kotla,b J E Taylor,1,11.11,1,17,0.0,0.0,0.0,28,J E Taylor,Delhi,India
2019-03-13,Australia,Feroz Shah Kotla,c †A T Carey b P J Cummins,12,80.0,0,61,0.0,0.0,0.0,33,P J Cummins,Delhi,India
2014-10-17,West Indies,Himachal Pradesh Cricket Association Stadium,c D M Bravo b A D Russell,35,100.0,1,18,0.0,0.0,0.0,28,A D Russell,Dharamsala,India
2017-10-12,Sri Lanka,Himachal Pradesh Cricket Association Stadium,lbw b A D Mathews,0,0.0,1,43,0.0,0.0,0.0,32,A D Mathews,Dharamsala,India
2014-02-11,Sri Lanka,Barabati Stadium,b S M A Priyanjan,113,105.61,1,19,0.0,0.0,0.0,28,S M A Priyanjan,Cuttack,India
2017-01-19,England,Barabati Stadium,b C R Woakes,11,73.33,0,35,0.0,0.0,0.0,31,C R Woakes,Cuttack,India
2014-06-11,Sri Lanka,Sardar Patel Stadium,c S M A Priyanjan b S Prasanna,79,98.75,1,20,0.0,0.0,0.0,28,S Prasanna,Ahmedabad,India
2014-09-11,Sri Lanka,Rajiv Gandhi International Stadium,c †K C Sangakkara b K M D N Kulasekara,91,115.19,1,21,0.0,0.0,0.0,28,K M D N Kulasekara,Hyderabad,India
2019-02-03,Australia,Rajiv Gandhi International Stadium,0,0,0.0,0,60,0.0,0.0,0.0,33,0,Hyderabad,India
2015-01-18,Australia,Melbourne Cricket Ground,c A J Finch b M A Starc,2,50.0,0,21,0.0,0.0,0.0,29,M A Starc,Melbourne,Australia
2015-02-22,South Africa,Melbourne Cricket Ground,c H M Amla b W D Parnell,137,93.84,2,24,0.0,0.0,0.0,29,W D Parnell,Melbourne,Australia
2015-03-19,Bangladesh,Melbourne Cricket Ground,st Mushfiqur Rahim b Shakib Al Hasan,30,60.0,1,28,0.0,0.0,0.0,29,Shakib Al Hasan,Melbourne,Australia
2016-01-17,Australia,Melbourne Cricket Ground,b J W Hastings,68,74.73,2,34,0.0,0.0,0.0,30,J W Hastings,Melbourne,Australia
2019-01-18,Australia,Melbourne Cricket Ground,c & b M P Stoinis,23,50.0,0,58,0.0,0.0,0.0,33,M P Stoinis,Melbourne,Australia
2015-01-20,England,Brisbane Cricket Ground,c †J C Buttler b J M Anderson,1,20.0,0,21,0.0,0.0,0.0,29,J M Anderson,Brisbane,Australia
2016-01-15,Australia,Brisbane Cricket Ground,c †M S Wade b J S Paris,6,150.0,0,32,0.0,0.0,0.0,30,J S Paris,Brisbane,Australia
2015-02-15,Pakistan,Adelaide Oval,run out,73,96.05,0,22,0.0,0.0,0.0,29,0,Adelaide,Australia
2019-01-15,Australia,Adelaide Oval,c U T Khawaja b J P Behrendorff,32,114.29,2,58,0.0,0.0,0.0,33,J P Behrendorff,Adelaide,Australia
2015-10-14,South Africa,Holkar Cricket Stadium,0,23,67.65,0,30,0.0,0.0,0.0,29,M Morkel,Indore,India
2015-10-18,South Africa,Saurashtra Cricket Association Stadium,c A B de Villiers b M Morkel,13,44.83,0,30,0.0,0.0,0.0,29,M Morkel,"Khandheri, Rajkot",India
2015-10-22,South Africa,MA Chidambaram Stadium,c †Q de Kock b K Rabada,7,46.67,1,31,0.0,0.0,0.0,29,K Rabada,Chennai,India
2016-01-20,Australia,Manuka Oval,c G J Bailey b J W Hastings,126,111.5,0,34,0.0,0.0,0.0,30,J W Hastings,Canberra,Australia
2017-08-20,Sri Lanka,Rangiri Dambulla International Stadium,not out,132,146.67,1,39,0.0,0.0,0.0,31,0,Dambulla,Sri Lanka
2017-08-24,Sri Lanka,Pallekele International Cricket Stadium,c A D Mathews b T A M Siriwardana,49,98.0,1,40,0.0,0.0,0.0,31,T A M Siriwardana,"Pallekele, Kandy",Sri Lanka
2017-08-27,Sri Lanka,Pallekele International Cricket Stadium,b S L Malinga,5,166.67,0,40,0.0,0.0,0.0,31,S L Malinga,"Pallekele, Kandy",Sri Lanka
2017-08-31,Sri Lanka,R Premadasa Stadium,c P M Pushpakumara b M V T Fernando,4,66.67,1,41,0.0,0.0,0.0,31,M V T Fernando,Colombo,Sri Lanka
2018-07-02,South Africa,Newlands,0,76,120.63,0,45,0.0,0.0,0.0,32,0,Cape Town,South Africa
2018-07-14,England,Lord's,c B A Stokes b D J Willey,36,120.0,1,47,0.0,0.0,0.0,32,D J Willey,London,England
2018-09-18,Hong Kong,Dubai International Cricket Stadium,c Tanwir Afzal b K D Shah,127,105.83,1,48,0.0,0.0,0.0,32,K D Shah,Dubai,United Arab Emirates
2018-09-19,Pakistan,Dubai International Cricket Stadium,c Babar Azam b Faheem Ashraf,46,85.19,1,49,0.0,0.0,0.0,32,Faheem Ashraf,Dubai,United Arab Emirates
2018-09-21,Bangladesh,Dubai International Cricket Stadium,lbw b Shakib Al Hasan,40,85.11,4,53,0.0,0.0,0.0,32,Shakib Al Hasan,Dubai,United Arab Emirates
2018-09-23,Pakistan,Dubai International Cricket Stadium,run out,114,114.0,0,53,0.0,0.0,0.0,32,0,Dubai,United Arab Emirates
2018-09-28,Bangladesh,Dubai International Cricket Stadium,c Soumya Sarkar b Nazmul Islam,15,107.14,0,53,0.0,0.0,0.0,32,Nazmul Islam,Dubai,United Arab Emirates
2018-10-21,West Indies,Barsapara Cricket Stadium,b O R Thomas,4,66.67,1,54,0.0,0.0,0.0,32,O R Thomas,Guwahati,India
2018-10-29,West Indies,Brabourne Stadium,c K O A Powell b K M A Paul,38,95.0,0,54,0.0,0.0,0.0,32,K M A Paul,Mumbai,India
2018-01-11,West Indies,Greenfield International Stadium,b O R Thomas,6,120.0,1,55,0.0,0.0,0.0,32,O R Thomas,Thiruvananthapuram,India
2019-01-26,New Zealand,Bay Oval,c †T W M Latham b T A Boult,66,98.51,1,59,0.0,0.0,0.0,33,T A Boult,Mount Maunganui,New Zealand
2019-01-28,New Zealand,Bay Oval,c L R P L Taylor b T A Boult,28,103.7,0,59,0.0,0.0,0.0,33,T A Boult,Mount Maunganui,New Zealand
